Ruleset,Race/Species,Subclass,Level,Sneak Attack,Expertise,Weapon Mastery,Cunning Action,Steady Aim,Cunning Strike,Cunning Strike Options,Reliable Talent,Uncanny Dodge,Evasion,Blindsense,Slippery Mind,Elusive,Stroke of Luck,Unlocked Subclass Features,Warnings,Result
dnd_2014,Half-Orc,Assassin,1,1d6,2,0,False,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Half-Orc,Assassin,2,1d6,2,0,True,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Half-Orc,Assassin,3,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,4,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,5,3d6,2,0,True,False,False,,False,True,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,6,3d6,4,0,True,False,False,,False,True,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,7,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,8,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Half-Orc,Assassin,9,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Half-Orc,Assassin,10,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Half-Orc,Assassin,11,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Half-Orc,Assassin,12,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Half-Orc,Assassin,13,7d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Half-Orc,Assassin,14,7d6,4,0,True,False,False,,True,True,True,10,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Half-Orc,Assassin,15,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Half-Orc,Assassin,16,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Half-Orc,Assassin,17,9d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Half-Orc,Assassin,18,9d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Half-Orc,Assassin,19,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Half-Orc,Assassin,20,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,True,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Tiefling,Thief,1,1d6,2,0,False,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Tiefling,Thief,2,1d6,2,0,True,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Tiefling,Thief,3,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,4,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,5,3d6,2,0,True,False,False,,False,True,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,6,3d6,4,0,True,False,False,,False,True,False,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,7,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,8,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Fast Hands, Second-Story Work",,PASS
dnd_2014,Tiefling,Thief,9,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2014,Tiefling,Thief,10,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2014,Tiefling,Thief,11,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2014,Tiefling,Thief,12,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",,PASS
dnd_2014,Tiefling,Thief,13,7d6,4,0,True,False,False,,True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2014,Tiefling,Thief,14,7d6,4,0,True,False,False,,True,True,True,10,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2014,Tiefling,Thief,15,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2014,Tiefling,Thief,16,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",,PASS
dnd_2014,Tiefling,Thief,17,9d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief's Reflexes",,PASS
dnd_2014,Tiefling,Thief,18,9d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief's Reflexes",,PASS
dnd_2014,Tiefling,Thief,19,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief's Reflexes",,PASS
dnd_2014,Tiefling,Thief,20,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,True,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief's Reflexes",,PASS
dnd_2014,Tiefling,Assassin,1,1d6,2,0,False,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Tiefling,Assassin,2,1d6,2,0,True,False,False,,False,False,False,0,,False,False,,,PASS
dnd_2014,Tiefling,Assassin,3,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,4,2d6,2,0,True,False,False,,False,False,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,5,3d6,2,0,True,False,False,,False,True,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,6,3d6,4,0,True,False,False,,False,True,False,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,7,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,8,4d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate",,PASS
dnd_2014,Tiefling,Assassin,9,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Tiefling,Assassin,10,5d6,4,0,True,False,False,,False,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Tiefling,Assassin,11,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Tiefling,Assassin,12,6d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise",,PASS
dnd_2014,Tiefling,Assassin,13,7d6,4,0,True,False,False,,True,True,True,0,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Tiefling,Assassin,14,7d6,4,0,True,False,False,,True,True,True,10,,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Tiefling,Assassin,15,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Tiefling,Assassin,16,8d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor",,PASS
dnd_2014,Tiefling,Assassin,17,9d6,4,0,True,False,False,,True,True,True,10,WIS,False,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Tiefling,Assassin,18,9d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Tiefling,Assassin,19,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,False,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2014,Tiefling,Assassin,20,10d6,4,0,True,False,False,,True,True,True,10,WIS,True,True,"Bonus Proficiencies, Assassinate, Infiltration Expertise, Impostor, Death Strike",,PASS
dnd_2024,Aasimar,Thief,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Thief,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Aasimar,Assassin,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Aasimar,Assassin,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Assassin’s Tools, Assassinate, Infiltration Expertise, Envenom Weapons, Death Strike",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Thief,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,10,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,11,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,12,6d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,13,7d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,14,7d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,15,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,16,8d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,17,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,False,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,18,9d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,19,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,False,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Thief,20,10d6,4,2,True,True,True,"Poison, Trip, Withdraw, Daze, Knock Out, Obscure",True,True,True,0,WIS + CHA,True,True,"Fast Hands, Second-Story Work, Supreme Sneak, Use Magic Device, Thief’s Reflexes",Species alt seçimleri Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Assassin,1,1d6,2,2,False,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,2,1d6,2,2,True,False,False,,False,False,False,0,,False,False,,Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,3,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,4,2d6,2,2,True,True,False,,False,False,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,5,3d6,2,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,6,3d6,4,2,True,True,True,"Poison, Trip, Withdraw",False,True,False,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,7,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,8,4d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
dnd_2024,Dragonborn,Assassin,9,5d6,4,2,True,True,True,"Poison, Trip, Withdraw",True,True,True,0,,False,False,"Assassin’s Tools, Assassinate, Infiltration Expertise",Species alt seçimleri Origin Builder içinde çözülmeli | Tam PHB içeriği; lisans/source etiketi doğrulanmalı,PASS
