ruleset,race_species,subclass,level,favored_enemy_uses,hunters_mark_damage,known_spells,prepared_spells,weapon_mastery,expertise_count,extra_attack,roving,tireless,relentless_hunter,natures_veil,precise_hunter,feral_senses,foe_slayer,companion_attacks,warnings,result
dnd_2024,Dragonborn,Hunter,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Hunter,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Dragonborn,Beast Master,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dragonborn,Beast Master,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Hunter,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,0,,PASS
dnd_2024,Dwarf,Hunter,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,0,,PASS
dnd_2024,Dwarf,Hunter,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,0,,PASS
dnd_2024,Dwarf,Hunter,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,0,,PASS
dnd_2024,Dwarf,Beast Master,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,1,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Dwarf,Beast Master,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,2,Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Hunter,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Hunter,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Elf,Beast Master,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Elf,Beast Master,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Hunter,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Hunter,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Gnome,Beast Master,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,6,3,1d6,0,6,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,7,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,8,3,1d6,0,7,2,1,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,9,4,1d6,0,9,2,3,True,True,False,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,10,4,1d6,0,9,2,3,True,True,True,False,False,False,False,False,1,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,11,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,12,4,1d6,0,10,2,3,True,True,True,False,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,13,5,1d6,0,11,2,3,True,True,True,True,False,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,14,5,1d6,0,11,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,15,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,16,5,1d6,0,12,2,3,True,True,True,True,True,False,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,17,6,1d6,0,14,2,3,True,True,True,True,True,True,False,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,18,6,1d6,0,14,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,19,6,1d6,0,15,2,3,True,True,True,True,True,True,True,False,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Gnome,Beast Master,20,6,1d10,0,15,2,3,True,True,True,True,True,True,True,True,2,Species alt seçimi Origin Builder içinde çözülmeli | Tam PHB içeriği; source/lisans etiketi korunmalı,PASS
dnd_2024,Goliath,Hunter,1,2,1d6,0,2,2,0,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Goliath,Hunter,2,2,1d6,0,3,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Goliath,Hunter,3,2,1d6,0,4,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Goliath,Hunter,4,2,1d6,0,5,2,1,False,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
dnd_2024,Goliath,Hunter,5,3,1d6,0,6,2,1,True,False,False,False,False,False,False,False,0,Species alt seçimi Origin Builder içinde çözülmeli,PASS
