Ruleset,Race/Species,Subclass,Level,Sorcery Points,Cantrips,Known Spells,Prepared Spells,Metamagic Choices,Innate Sorcery,Sorcerous Restoration,Sorcery Incarnate,Arcane Apotheosis,Result
dnd_2014,Halfling,Lunar Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Halfling,Lunar Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Draconic Bloodline,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Wild Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Storm Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Divine Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Shadow Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Aberrant Mind,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Clockwork Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Dragonborn,Lunar Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Draconic Bloodline,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Wild Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Wild Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Storm Sorcery,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Divine Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Divine Soul,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Shadow Magic,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Shadow Magic,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,12,12,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,13,13,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,14,14,6,13,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,15,15,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,16,16,6,14,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,17,17,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,18,18,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,19,19,6,15,0,4,False,False,False,False,PASS
dnd_2014,Gnome,Aberrant Mind,20,20,6,15,0,4,False,True,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,1,0,4,2,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,2,2,4,3,0,0,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,3,3,4,4,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,4,4,5,5,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,5,5,5,6,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,6,6,5,7,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,7,7,5,8,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,8,8,5,9,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,9,9,5,10,0,2,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,10,10,6,11,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,11,11,6,12,0,3,False,False,False,False,PASS
dnd_2014,Gnome,Clockwork Soul,12,12,6,12,0,3,False,False,False,False,PASS
