ruleset,race_or_species,subclass,level,ready,cantrips,prepared_spells_int_mod_3,spellbook_minimum,arcane_recovery_budget,max_spell_level
dnd_2014,Halfling,School of Divination,1,true,3,4,6,1,1
dnd_2014,Halfling,School of Divination,2,true,3,5,8,1,1
dnd_2014,Halfling,School of Divination,3,true,3,6,10,2,2
dnd_2014,Halfling,School of Divination,4,true,4,7,12,2,2
dnd_2014,Halfling,School of Divination,5,true,4,8,14,3,3
dnd_2014,Halfling,School of Divination,6,true,4,9,16,3,3
dnd_2014,Halfling,School of Divination,7,true,4,10,18,4,4
dnd_2014,Halfling,School of Divination,8,true,4,11,20,4,4
dnd_2014,Halfling,School of Divination,9,true,4,12,22,5,5
dnd_2014,Halfling,School of Divination,10,true,5,13,24,5,5
dnd_2014,Halfling,School of Divination,11,true,5,14,26,6,6
dnd_2014,Halfling,School of Divination,12,true,5,15,28,6,6
dnd_2014,Halfling,School of Divination,13,true,5,16,30,7,7
dnd_2014,Halfling,School of Divination,14,true,5,17,32,7,7
dnd_2014,Halfling,School of Divination,15,true,5,18,34,8,8
dnd_2014,Halfling,School of Divination,16,true,5,19,36,8,8
dnd_2014,Halfling,School of Divination,17,true,5,20,38,9,9
dnd_2014,Halfling,School of Divination,18,true,5,21,40,9,9
dnd_2014,Halfling,School of Divination,19,true,5,22,42,10,9
dnd_2014,Halfling,School of Divination,20,true,5,23,44,10,9
dnd_2014,Halfling,School of Enchantment,1,true,3,4,6,1,1
dnd_2014,Halfling,School of Enchantment,2,true,3,5,8,1,1
dnd_2014,Halfling,School of Enchantment,3,true,3,6,10,2,2
dnd_2014,Halfling,School of Enchantment,4,true,4,7,12,2,2
dnd_2014,Halfling,School of Enchantment,5,true,4,8,14,3,3
dnd_2014,Halfling,School of Enchantment,6,true,4,9,16,3,3
dnd_2014,Halfling,School of Enchantment,7,true,4,10,18,4,4
dnd_2014,Halfling,School of Enchantment,8,true,4,11,20,4,4
dnd_2014,Halfling,School of Enchantment,9,true,4,12,22,5,5
dnd_2014,Halfling,School of Enchantment,10,true,5,13,24,5,5
dnd_2014,Halfling,School of Enchantment,11,true,5,14,26,6,6
dnd_2014,Halfling,School of Enchantment,12,true,5,15,28,6,6
dnd_2014,Halfling,School of Enchantment,13,true,5,16,30,7,7
dnd_2014,Halfling,School of Enchantment,14,true,5,17,32,7,7
dnd_2014,Halfling,School of Enchantment,15,true,5,18,34,8,8
dnd_2014,Halfling,School of Enchantment,16,true,5,19,36,8,8
dnd_2014,Halfling,School of Enchantment,17,true,5,20,38,9,9
dnd_2014,Halfling,School of Enchantment,18,true,5,21,40,9,9
dnd_2014,Halfling,School of Enchantment,19,true,5,22,42,10,9
dnd_2014,Halfling,School of Enchantment,20,true,5,23,44,10,9
dnd_2014,Halfling,School of Illusion,1,true,3,4,6,1,1
dnd_2014,Halfling,School of Illusion,2,true,3,5,8,1,1
dnd_2014,Halfling,School of Illusion,3,true,3,6,10,2,2
dnd_2014,Halfling,School of Illusion,4,true,4,7,12,2,2
dnd_2014,Halfling,School of Illusion,5,true,4,8,14,3,3
dnd_2014,Halfling,School of Illusion,6,true,4,9,16,3,3
dnd_2014,Halfling,School of Illusion,7,true,4,10,18,4,4
dnd_2014,Halfling,School of Illusion,8,true,4,11,20,4,4
dnd_2014,Halfling,School of Illusion,9,true,4,12,22,5,5
dnd_2014,Halfling,School of Illusion,10,true,5,13,24,5,5
dnd_2014,Halfling,School of Illusion,11,true,5,14,26,6,6
dnd_2014,Halfling,School of Illusion,12,true,5,15,28,6,6
dnd_2014,Halfling,School of Illusion,13,true,5,16,30,7,7
dnd_2014,Halfling,School of Illusion,14,true,5,17,32,7,7
dnd_2014,Halfling,School of Illusion,15,true,5,18,34,8,8
dnd_2014,Halfling,School of Illusion,16,true,5,19,36,8,8
dnd_2014,Halfling,School of Illusion,17,true,5,20,38,9,9
dnd_2014,Halfling,School of Illusion,18,true,5,21,40,9,9
dnd_2014,Halfling,School of Illusion,19,true,5,22,42,10,9
dnd_2014,Halfling,School of Illusion,20,true,5,23,44,10,9
dnd_2014,Halfling,School of Necromancy,1,true,3,4,6,1,1
dnd_2014,Halfling,School of Necromancy,2,true,3,5,8,1,1
dnd_2014,Halfling,School of Necromancy,3,true,3,6,10,2,2
dnd_2014,Halfling,School of Necromancy,4,true,4,7,12,2,2
dnd_2014,Halfling,School of Necromancy,5,true,4,8,14,3,3
dnd_2014,Halfling,School of Necromancy,6,true,4,9,16,3,3
dnd_2014,Halfling,School of Necromancy,7,true,4,10,18,4,4
dnd_2014,Halfling,School of Necromancy,8,true,4,11,20,4,4
dnd_2014,Halfling,School of Necromancy,9,true,4,12,22,5,5
dnd_2014,Halfling,School of Necromancy,10,true,5,13,24,5,5
dnd_2014,Halfling,School of Necromancy,11,true,5,14,26,6,6
dnd_2014,Halfling,School of Necromancy,12,true,5,15,28,6,6
dnd_2014,Halfling,School of Necromancy,13,true,5,16,30,7,7
dnd_2014,Halfling,School of Necromancy,14,true,5,17,32,7,7
dnd_2014,Halfling,School of Necromancy,15,true,5,18,34,8,8
dnd_2014,Halfling,School of Necromancy,16,true,5,19,36,8,8
dnd_2014,Halfling,School of Necromancy,17,true,5,20,38,9,9
dnd_2014,Halfling,School of Necromancy,18,true,5,21,40,9,9
dnd_2014,Halfling,School of Necromancy,19,true,5,22,42,10,9
dnd_2014,Halfling,School of Necromancy,20,true,5,23,44,10,9
dnd_2014,Halfling,School of Transmutation,1,true,3,4,6,1,1
dnd_2014,Halfling,School of Transmutation,2,true,3,5,8,1,1
dnd_2014,Halfling,School of Transmutation,3,true,3,6,10,2,2
dnd_2014,Halfling,School of Transmutation,4,true,4,7,12,2,2
dnd_2014,Halfling,School of Transmutation,5,true,4,8,14,3,3
dnd_2014,Halfling,School of Transmutation,6,true,4,9,16,3,3
dnd_2014,Halfling,School of Transmutation,7,true,4,10,18,4,4
dnd_2014,Halfling,School of Transmutation,8,true,4,11,20,4,4
dnd_2014,Halfling,School of Transmutation,9,true,4,12,22,5,5
dnd_2014,Halfling,School of Transmutation,10,true,5,13,24,5,5
dnd_2014,Halfling,School of Transmutation,11,true,5,14,26,6,6
dnd_2014,Halfling,School of Transmutation,12,true,5,15,28,6,6
dnd_2014,Halfling,School of Transmutation,13,true,5,16,30,7,7
dnd_2014,Halfling,School of Transmutation,14,true,5,17,32,7,7
dnd_2014,Halfling,School of Transmutation,15,true,5,18,34,8,8
dnd_2014,Halfling,School of Transmutation,16,true,5,19,36,8,8
dnd_2014,Halfling,School of Transmutation,17,true,5,20,38,9,9
dnd_2014,Halfling,School of Transmutation,18,true,5,21,40,9,9
dnd_2014,Halfling,School of Transmutation,19,true,5,22,42,10,9
dnd_2014,Halfling,School of Transmutation,20,true,5,23,44,10,9
dnd_2014,Halfling,Bladesinging,1,true,3,4,6,1,1
dnd_2014,Halfling,Bladesinging,2,true,3,5,8,1,1
dnd_2014,Halfling,Bladesinging,3,true,3,6,10,2,2
dnd_2014,Halfling,Bladesinging,4,true,4,7,12,2,2
dnd_2014,Halfling,Bladesinging,5,true,4,8,14,3,3
dnd_2014,Halfling,Bladesinging,6,true,4,9,16,3,3
dnd_2014,Halfling,Bladesinging,7,true,4,10,18,4,4
dnd_2014,Halfling,Bladesinging,8,true,4,11,20,4,4
dnd_2014,Halfling,Bladesinging,9,true,4,12,22,5,5
dnd_2014,Halfling,Bladesinging,10,true,5,13,24,5,5
dnd_2014,Halfling,Bladesinging,11,true,5,14,26,6,6
dnd_2014,Halfling,Bladesinging,12,true,5,15,28,6,6
dnd_2014,Halfling,Bladesinging,13,true,5,16,30,7,7
dnd_2014,Halfling,Bladesinging,14,true,5,17,32,7,7
dnd_2014,Halfling,Bladesinging,15,true,5,18,34,8,8
dnd_2014,Halfling,Bladesinging,16,true,5,19,36,8,8
dnd_2014,Halfling,Bladesinging,17,true,5,20,38,9,9
dnd_2014,Halfling,Bladesinging,18,true,5,21,40,9,9
dnd_2014,Halfling,Bladesinging,19,true,5,22,42,10,9
dnd_2014,Halfling,Bladesinging,20,true,5,23,44,10,9
dnd_2014,Halfling,War Magic,1,true,3,4,6,1,1
dnd_2014,Halfling,War Magic,2,true,3,5,8,1,1
dnd_2014,Halfling,War Magic,3,true,3,6,10,2,2
dnd_2014,Halfling,War Magic,4,true,4,7,12,2,2
dnd_2014,Halfling,War Magic,5,true,4,8,14,3,3
dnd_2014,Halfling,War Magic,6,true,4,9,16,3,3
dnd_2014,Halfling,War Magic,7,true,4,10,18,4,4
dnd_2014,Halfling,War Magic,8,true,4,11,20,4,4
dnd_2014,Halfling,War Magic,9,true,4,12,22,5,5
dnd_2014,Halfling,War Magic,10,true,5,13,24,5,5
dnd_2014,Halfling,War Magic,11,true,5,14,26,6,6
dnd_2014,Halfling,War Magic,12,true,5,15,28,6,6
dnd_2014,Halfling,War Magic,13,true,5,16,30,7,7
dnd_2014,Halfling,War Magic,14,true,5,17,32,7,7
dnd_2014,Halfling,War Magic,15,true,5,18,34,8,8
dnd_2014,Halfling,War Magic,16,true,5,19,36,8,8
dnd_2014,Halfling,War Magic,17,true,5,20,38,9,9
dnd_2014,Halfling,War Magic,18,true,5,21,40,9,9
dnd_2014,Halfling,War Magic,19,true,5,22,42,10,9
dnd_2014,Halfling,War Magic,20,true,5,23,44,10,9
dnd_2014,Halfling,Order of Scribes,1,true,3,4,6,1,1
dnd_2014,Halfling,Order of Scribes,2,true,3,5,8,1,1
dnd_2014,Halfling,Order of Scribes,3,true,3,6,10,2,2
dnd_2014,Halfling,Order of Scribes,4,true,4,7,12,2,2
dnd_2014,Halfling,Order of Scribes,5,true,4,8,14,3,3
dnd_2014,Halfling,Order of Scribes,6,true,4,9,16,3,3
dnd_2014,Halfling,Order of Scribes,7,true,4,10,18,4,4
dnd_2014,Halfling,Order of Scribes,8,true,4,11,20,4,4
dnd_2014,Halfling,Order of Scribes,9,true,4,12,22,5,5
dnd_2014,Halfling,Order of Scribes,10,true,5,13,24,5,5
dnd_2014,Halfling,Order of Scribes,11,true,5,14,26,6,6
dnd_2014,Halfling,Order of Scribes,12,true,5,15,28,6,6
dnd_2014,Halfling,Order of Scribes,13,true,5,16,30,7,7
dnd_2014,Halfling,Order of Scribes,14,true,5,17,32,7,7
dnd_2014,Halfling,Order of Scribes,15,true,5,18,34,8,8
dnd_2014,Halfling,Order of Scribes,16,true,5,19,36,8,8
dnd_2014,Halfling,Order of Scribes,17,true,5,20,38,9,9
dnd_2014,Halfling,Order of Scribes,18,true,5,21,40,9,9
dnd_2014,Halfling,Order of Scribes,19,true,5,22,42,10,9
dnd_2014,Halfling,Order of Scribes,20,true,5,23,44,10,9
dnd_2014,Halfling,Chronurgy Magic,1,true,3,4,6,1,1
dnd_2014,Halfling,Chronurgy Magic,2,true,3,5,8,1,1
dnd_2014,Halfling,Chronurgy Magic,3,true,3,6,10,2,2
dnd_2014,Halfling,Chronurgy Magic,4,true,4,7,12,2,2
dnd_2014,Halfling,Chronurgy Magic,5,true,4,8,14,3,3
dnd_2014,Halfling,Chronurgy Magic,6,true,4,9,16,3,3
dnd_2014,Halfling,Chronurgy Magic,7,true,4,10,18,4,4
dnd_2014,Halfling,Chronurgy Magic,8,true,4,11,20,4,4
dnd_2014,Halfling,Chronurgy Magic,9,true,4,12,22,5,5
dnd_2014,Halfling,Chronurgy Magic,10,true,5,13,24,5,5
dnd_2014,Halfling,Chronurgy Magic,11,true,5,14,26,6,6
dnd_2014,Halfling,Chronurgy Magic,12,true,5,15,28,6,6
dnd_2014,Halfling,Chronurgy Magic,13,true,5,16,30,7,7
dnd_2014,Halfling,Chronurgy Magic,14,true,5,17,32,7,7
dnd_2014,Halfling,Chronurgy Magic,15,true,5,18,34,8,8
dnd_2014,Halfling,Chronurgy Magic,16,true,5,19,36,8,8
dnd_2014,Halfling,Chronurgy Magic,17,true,5,20,38,9,9
dnd_2014,Halfling,Chronurgy Magic,18,true,5,21,40,9,9
dnd_2014,Halfling,Chronurgy Magic,19,true,5,22,42,10,9
dnd_2014,Halfling,Chronurgy Magic,20,true,5,23,44,10,9
dnd_2014,Halfling,Graviturgy Magic,1,true,3,4,6,1,1
dnd_2014,Halfling,Graviturgy Magic,2,true,3,5,8,1,1
dnd_2014,Halfling,Graviturgy Magic,3,true,3,6,10,2,2
dnd_2014,Halfling,Graviturgy Magic,4,true,4,7,12,2,2
dnd_2014,Halfling,Graviturgy Magic,5,true,4,8,14,3,3
dnd_2014,Halfling,Graviturgy Magic,6,true,4,9,16,3,3
dnd_2014,Halfling,Graviturgy Magic,7,true,4,10,18,4,4
dnd_2014,Halfling,Graviturgy Magic,8,true,4,11,20,4,4
dnd_2014,Halfling,Graviturgy Magic,9,true,4,12,22,5,5
dnd_2014,Halfling,Graviturgy Magic,10,true,5,13,24,5,5
dnd_2014,Halfling,Graviturgy Magic,11,true,5,14,26,6,6
dnd_2014,Halfling,Graviturgy Magic,12,true,5,15,28,6,6
dnd_2014,Halfling,Graviturgy Magic,13,true,5,16,30,7,7
dnd_2014,Halfling,Graviturgy Magic,14,true,5,17,32,7,7
dnd_2014,Halfling,Graviturgy Magic,15,true,5,18,34,8,8
dnd_2014,Halfling,Graviturgy Magic,16,true,5,19,36,8,8
dnd_2014,Halfling,Graviturgy Magic,17,true,5,20,38,9,9
dnd_2014,Halfling,Graviturgy Magic,18,true,5,21,40,9,9
dnd_2014,Halfling,Graviturgy Magic,19,true,5,22,42,10,9
dnd_2014,Halfling,Graviturgy Magic,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Evocation,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Evocation,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Evocation,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Evocation,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Evocation,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Evocation,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Evocation,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Evocation,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Evocation,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Evocation,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Evocation,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Evocation,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Evocation,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Evocation,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Evocation,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Evocation,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Evocation,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Evocation,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Evocation,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Evocation,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Abjuration,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Abjuration,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Abjuration,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Abjuration,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Abjuration,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Abjuration,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Abjuration,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Abjuration,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Abjuration,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Abjuration,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Abjuration,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Abjuration,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Abjuration,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Abjuration,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Abjuration,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Abjuration,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Abjuration,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Abjuration,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Abjuration,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Abjuration,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Conjuration,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Conjuration,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Conjuration,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Conjuration,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Conjuration,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Conjuration,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Conjuration,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Conjuration,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Conjuration,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Conjuration,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Conjuration,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Conjuration,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Conjuration,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Conjuration,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Conjuration,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Conjuration,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Conjuration,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Conjuration,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Conjuration,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Conjuration,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Divination,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Divination,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Divination,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Divination,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Divination,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Divination,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Divination,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Divination,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Divination,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Divination,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Divination,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Divination,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Divination,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Divination,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Divination,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Divination,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Divination,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Divination,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Divination,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Divination,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Enchantment,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Enchantment,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Enchantment,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Enchantment,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Enchantment,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Enchantment,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Enchantment,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Enchantment,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Enchantment,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Enchantment,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Enchantment,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Enchantment,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Enchantment,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Enchantment,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Enchantment,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Enchantment,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Enchantment,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Enchantment,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Enchantment,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Enchantment,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Illusion,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Illusion,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Illusion,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Illusion,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Illusion,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Illusion,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Illusion,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Illusion,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Illusion,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Illusion,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Illusion,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Illusion,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Illusion,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Illusion,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Illusion,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Illusion,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Illusion,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Illusion,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Illusion,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Illusion,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Necromancy,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Necromancy,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Necromancy,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Necromancy,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Necromancy,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Necromancy,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Necromancy,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Necromancy,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Necromancy,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Necromancy,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Necromancy,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Necromancy,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Necromancy,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Necromancy,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Necromancy,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Necromancy,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Necromancy,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Necromancy,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Necromancy,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Necromancy,20,true,5,23,44,10,9
dnd_2014,Dragonborn,School of Transmutation,1,true,3,4,6,1,1
dnd_2014,Dragonborn,School of Transmutation,2,true,3,5,8,1,1
dnd_2014,Dragonborn,School of Transmutation,3,true,3,6,10,2,2
dnd_2014,Dragonborn,School of Transmutation,4,true,4,7,12,2,2
dnd_2014,Dragonborn,School of Transmutation,5,true,4,8,14,3,3
dnd_2014,Dragonborn,School of Transmutation,6,true,4,9,16,3,3
dnd_2014,Dragonborn,School of Transmutation,7,true,4,10,18,4,4
dnd_2014,Dragonborn,School of Transmutation,8,true,4,11,20,4,4
dnd_2014,Dragonborn,School of Transmutation,9,true,4,12,22,5,5
dnd_2014,Dragonborn,School of Transmutation,10,true,5,13,24,5,5
dnd_2014,Dragonborn,School of Transmutation,11,true,5,14,26,6,6
dnd_2014,Dragonborn,School of Transmutation,12,true,5,15,28,6,6
dnd_2014,Dragonborn,School of Transmutation,13,true,5,16,30,7,7
dnd_2014,Dragonborn,School of Transmutation,14,true,5,17,32,7,7
dnd_2014,Dragonborn,School of Transmutation,15,true,5,18,34,8,8
dnd_2014,Dragonborn,School of Transmutation,16,true,5,19,36,8,8
dnd_2014,Dragonborn,School of Transmutation,17,true,5,20,38,9,9
dnd_2014,Dragonborn,School of Transmutation,18,true,5,21,40,9,9
dnd_2014,Dragonborn,School of Transmutation,19,true,5,22,42,10,9
dnd_2014,Dragonborn,School of Transmutation,20,true,5,23,44,10,9
dnd_2014,Dragonborn,Bladesinging,1,true,3,4,6,1,1
dnd_2014,Dragonborn,Bladesinging,2,true,3,5,8,1,1
dnd_2014,Dragonborn,Bladesinging,3,true,3,6,10,2,2
dnd_2014,Dragonborn,Bladesinging,4,true,4,7,12,2,2
dnd_2014,Dragonborn,Bladesinging,5,true,4,8,14,3,3
dnd_2014,Dragonborn,Bladesinging,6,true,4,9,16,3,3
dnd_2014,Dragonborn,Bladesinging,7,true,4,10,18,4,4
dnd_2014,Dragonborn,Bladesinging,8,true,4,11,20,4,4
dnd_2014,Dragonborn,Bladesinging,9,true,4,12,22,5,5
dnd_2014,Dragonborn,Bladesinging,10,true,5,13,24,5,5
dnd_2014,Dragonborn,Bladesinging,11,true,5,14,26,6,6
dnd_2014,Dragonborn,Bladesinging,12,true,5,15,28,6,6
dnd_2014,Dragonborn,Bladesinging,13,true,5,16,30,7,7
dnd_2014,Dragonborn,Bladesinging,14,true,5,17,32,7,7
dnd_2014,Dragonborn,Bladesinging,15,true,5,18,34,8,8
dnd_2014,Dragonborn,Bladesinging,16,true,5,19,36,8,8
dnd_2014,Dragonborn,Bladesinging,17,true,5,20,38,9,9
dnd_2014,Dragonborn,Bladesinging,18,true,5,21,40,9,9
dnd_2014,Dragonborn,Bladesinging,19,true,5,22,42,10,9
dnd_2014,Dragonborn,Bladesinging,20,true,5,23,44,10,9
dnd_2014,Dragonborn,War Magic,1,true,3,4,6,1,1
dnd_2014,Dragonborn,War Magic,2,true,3,5,8,1,1
dnd_2014,Dragonborn,War Magic,3,true,3,6,10,2,2
dnd_2014,Dragonborn,War Magic,4,true,4,7,12,2,2
dnd_2014,Dragonborn,War Magic,5,true,4,8,14,3,3
dnd_2014,Dragonborn,War Magic,6,true,4,9,16,3,3
dnd_2014,Dragonborn,War Magic,7,true,4,10,18,4,4
dnd_2014,Dragonborn,War Magic,8,true,4,11,20,4,4
dnd_2014,Dragonborn,War Magic,9,true,4,12,22,5,5
dnd_2014,Dragonborn,War Magic,10,true,5,13,24,5,5
dnd_2014,Dragonborn,War Magic,11,true,5,14,26,6,6
dnd_2014,Dragonborn,War Magic,12,true,5,15,28,6,6
dnd_2014,Dragonborn,War Magic,13,true,5,16,30,7,7
dnd_2014,Dragonborn,War Magic,14,true,5,17,32,7,7
dnd_2014,Dragonborn,War Magic,15,true,5,18,34,8,8
dnd_2014,Dragonborn,War Magic,16,true,5,19,36,8,8
dnd_2014,Dragonborn,War Magic,17,true,5,20,38,9,9
dnd_2014,Dragonborn,War Magic,18,true,5,21,40,9,9
dnd_2014,Dragonborn,War Magic,19,true,5,22,42,10,9
dnd_2014,Dragonborn,War Magic,20,true,5,23,44,10,9
dnd_2014,Dragonborn,Order of Scribes,1,true,3,4,6,1,1
dnd_2014,Dragonborn,Order of Scribes,2,true,3,5,8,1,1
dnd_2014,Dragonborn,Order of Scribes,3,true,3,6,10,2,2
dnd_2014,Dragonborn,Order of Scribes,4,true,4,7,12,2,2
